caso	AAGE	ACLSWKR_C	ADTIND_C	ADTOCC_C	AHGA_C	AHRSPAY	AHSCOL_C	AMARITL_C	AMJIND_C	AMJOCC_C	ARACE_C	AREORGN_C	ASEX_C	AUNMEM_C	AUNTYPE_C	AWKSTAT_C	CAPGAIN	CAPLOSS	DIVVAL	FILESTAT_C	GRINREG_C	GRINST_C	HHDFMX_C	HHDREL_C	MIGMTR1_C	MIGMTR3_C	MIGMTR4_C	MIGSAME_C	MIGSUN_C	NOEMP	PARENT_C	PEFNTVTY_C	PEMNTVTY_C	PENATVTY_C	PRCITSHP_C	SEOTR_C	VETQVA_C	VETYN_C	WKSWORK	Clase
219495	7	9	4	5	11	0	3	5	7	15	5	1	M	9	6	1	0	0	0	5	6	0	9	3	6	7	8	1	9	0	1	1	1	2	5	0	9	0	0	0
219499	32	9	4	5	17	0	3	5	7	15	5	1	M	9	6	3	0	0	0	5	6	0	2	5	1	1	1	9	8	0	9	2	2	2	5	0	9	2	0	0
219542	58	4	5	4	6	0	3	6	7	7	5	2	F	9	5	7	0	0	0	5	6	0	1	5	1	1	1	9	8	0	9	4	4	4	1	0	9	2	0	0
219562	22	7	2	6	10	0	1	2	4	10	5	1	F	9	6	1	0	0	25	3	5	1	3	8	8	8	9	0	0	6	9	2	2	2	5	2	9	2	50	0
219569	14	9	4	5	11	0	3	5	7	15	5	1	F	9	6	1	0	0	0	5	6	0	9	3	6	7	8	1	9	0	1	2	2	2	5	0	9	0	0	0
219608	9	9	4	5	11	0	3	5	7	15	5	1	F	9	6	1	0	0	0	5	6	0	9	3	6	7	8	1	9	0	1	2	2	2	5	0	9	0	0	0
219612	11	9	4	5	11	0	3	5	7	15	5	1	M	9	6	1	0	0	0	5	6	0	9	3	1	1	1	9	8	0	1	2	2	2	5	0	9	0	0	0
219619	38	6	3	2	17	0	3	3	5	10	5	1	F	9	6	2	0	0	400	3	6	0	1	5	1	1	1	9	8	1	9	2	2	2	5	2	9	2	50	0
219644	5	9	4	5	11	0	3	5	7	15	5	7	M	9	6	1	0	0	0	5	6	0	9	3	6	7	8	1	9	0	1	2	2	4	3	0	9	0	0	0
219704	48	4	3	2	1	0	3	3	5	8	5	1	M	0	6	2	0	0	0	3	6	0	3	8	1	1	1	9	8	2	9	1	1	1	1	0	9	2	52	0
219780	28	4	3	1	10	0	3	3	6	12	5	1	M	9	4	7	0	0	0	3	6	0	1	5	1	1	1	9	8	6	9	2	2	2	5	0	9	2	52	0
219786	14	9	4	5	11	0	3	5	7	15	5	1	M	9	6	1	0	0	0	5	3	1	9	3	4	8	9	0	0	0	1	2	2	2	5	0	9	0	0	0
219787	35	4	3	4	6	0	3	1	5	4	4	6	M	9	6	2	0	0	0	6	6	0	2	5	1	1	1	9	8	1	9	4	4	4	1	0	9	2	52	0
219791	36	4	2	1	2	0	3	3	4	3	5	1	M	1	6	1	0	1579	0	3	6	0	1	5	6	7	8	1	9	3	9	2	2	2	5	1	9	2	30	0
219862	54	4	2	1	17	1350	3	3	3	10	5	1	F	0	6	2	0	0	0	3	6	0	3	8	1	1	1	9	8	5	9	2	2	2	5	2	9	2	40	0
219921	46	7	5	3	17	0	3	3	2	1	5	1	M	9	6	6	0	0	0	3	6	0	1	5	1	1	1	9	8	6	9	2	2	2	5	0	9	2	52	0
219928	32	4	2	4	13	0	3	5	4	1	3	1	F	9	6	2	0	0	0	6	6	0	1	5	1	1	1	9	8	5	9	2	3	2	5	0	9	2	52	0
219938	15	9	4	5	6	0	3	5	7	15	5	1	F	9	6	3	0	0	0	5	6	0	9	3	1	1	1	9	8	0	1	2	2	2	5	0	9	2	0	0
219995	5	9	4	5	11	0	3	5	7	15	5	7	M	9	6	1	0	0	0	5	6	0	9	3	1	1	1	9	8	0	1	4	4	2	5	0	9	0	0	0
220024	22	9	4	5	8	0	1	5	7	15	5	1	F	9	6	3	0	0	0	6	6	0	9	1	1	1	1	9	8	2	9	2	2	2	5	0	9	2	8	0
220025	36	4	2	3	17	1090	3	3	3	13	5	1	F	0	6	2	0	0	0	3	6	0	3	8	1	1	1	9	8	3	9	4	3	2	5	0	9	2	52	0
220028	30	6	3	4	13	0	3	3	7	7	5	1	F	9	6	1	0	0	0	3	6	0	3	8	6	7	8	1	9	1	9	2	2	2	5	0	9	2	52	0
220057	15	9	4	5	1	0	3	5	7	15	5	1	F	9	6	1	0	0	0	5	6	0	9	3	6	7	8	1	9	0	1	2	2	2	5	0	9	2	0	0
220059	12	9	4	5	11	0	3	5	7	15	5	1	F	9	6	1	0	0	0	5	6	0	9	3	1	1	1	9	8	0	1	2	2	2	5	0	9	0	0	0
220072	59	9	4	5	13	0	3	3	7	15	5	1	F	9	6	3	0	0	0	3	6	0	3	8	1	1	1	9	8	0	9	2	2	2	5	0	9	2	0	0
220123	63	9	4	5	8	0	3	3	7	15	5	1	M	9	6	3	0	0	0	3	6	0	1	5	1	1	1	9	8	0	9	2	2	2	5	0	9	2	0	0
220138	90	9	4	5	15	0	3	5	7	15	5	1	F	9	6	3	0	0	0	6	6	0	2	5	1	1	1	9	8	0	9	2	2	2	5	0	9	2	0	0
220172	42	4	2	4	17	1738	3	3	3	5	5	1	M	1	6	6	0	0	0	3	6	0	1	5	1	1	1	9	8	6	9	2	2	2	5	1	9	2	52	0
220202	30	4	5	4	13	500	3	5	2	5	3	1	F	1	6	1	99999	0	0	1	6	0	9	1	6	7	8	1	9	5	9	2	2	2	5	0	9	2	52	1
220214	44	1	2	6	17	0	3	3	2	3	3	1	F	9	6	1	0	0	0	3	6	0	3	8	6	7	8	1	9	3	9	2	2	2	5	0	9	2	52	0
220230	13	9	4	5	11	0	3	5	7	15	5	1	M	9	6	1	0	0	0	5	6	0	9	3	1	1	1	9	8	0	1	2	2	2	5	0	9	0	0	0
220250	52	9	4	5	2	0	3	1	7	15	3	1	F	9	6	1	0	0	0	5	6	0	2	5	6	7	8	1	9	0	9	2	2	2	5	0	9	2	0	0
220325	53	4	3	1	17	700	3	3	6	12	5	1	F	0	6	1	0	0	0	3	6	0	3	8	6	7	8	1	9	3	9	2	2	2	5	0	9	2	52	0
220329	14	9	4	5	11	0	3	5	7	15	3	1	M	9	6	1	0	0	0	5	6	0	9	3	6	7	8	1	9	0	1	2	2	2	5	0	9	0	0	0
220360	19	4	3	4	17	0	1	5	5	7	5	1	F	9	6	1	0	0	35	6	3	1	9	7	8	8	9	0	0	1	9	2	2	2	5	2	9	2	40	0
220365	38	4	1	1	13	0	3	3	1	3	5	1	F	9	6	1	0	0	0	3	6	0	3	8	6	7	8	1	9	3	9	2	2	2	5	0	9	2	52	0
220369	41	4	3	4	13	0	3	1	5	4	5	1	M	9	6	6	0	0	0	6	6	0	2	5	1	1	1	9	8	1	9	2	2	2	5	0	9	2	52	0
220402	12	9	4	5	11	0	3	5	7	15	3	1	M	9	6	1	0	0	0	5	6	0	9	7	1	1	1	9	8	0	3	2	2	2	5	0	9	0	0	0
220448	51	4	5	3	2	0	3	6	3	6	3	1	M	9	6	2	3325	0	0	6	6	0	1	5	1	1	1	9	8	6	9	2	2	2	5	0	9	2	52	0
220449	45	4	5	3	17	915	3	3	3	6	5	1	M	0	6	2	0	0	0	3	6	0	1	5	1	1	1	9	8	5	9	2	2	2	5	0	9	2	52	0
220453	76	9	4	5	5	0	3	3	7	15	5	1	M	9	6	3	1424	0	0	2	6	0	1	5	1	1	1	9	8	0	9	2	2	2	5	0	9	2	0	0
220466	29	4	5	3	13	0	3	3	2	6	5	1	M	9	6	1	4386	0	0	3	4	1	1	5	4	8	9	0	1	3	9	2	2	2	5	0	9	2	52	0
220469	17	9	4	5	1	0	2	5	7	15	3	1	F	9	6	3	0	0	0	5	6	0	9	3	1	1	1	9	8	0	3	2	2	2	5	0	9	2	0	0
220484	25	9	4	5	13	0	3	1	7	15	4	10	F	9	6	3	0	0	0	5	6	0	1	5	1	1	1	9	8	0	9	4	4	4	4	0	9	2	0	0
220489	42	4	3	4	9	0	3	3	6	5	5	1	F	9	6	1	0	0	0	3	6	0	3	8	6	7	8	1	9	3	9	2	2	2	5	0	9	2	23	0
220500	71	9	4	5	13	0	3	3	7	15	5	1	F	9	6	1	0	0	0	2	6	0	3	8	6	7	8	1	9	4	9	1	1	2	5	0	9	2	8	0
220502	71	9	4	5	17	0	3	1	7	15	5	1	F	9	6	1	0	0	0	5	6	0	1	5	6	7	8	1	9	0	9	2	2	2	5	0	9	2	0	0
220510	35	4	5	3	1	0	3	5	3	6	3	1	M	9	6	2	0	0	0	6	6	0	9	1	1	1	1	9	8	6	9	2	2	2	5	0	9	2	14	0
220512	80	9	4	5	6	0	3	7	7	15	5	1	F	9	6	1	0	0	0	5	6	0	9	7	6	7	8	1	9	0	9	2	1	2	5	0	9	2	0	0
220543	56	9	4	5	17	0	3	3	7	15	5	10	F	9	6	3	0	0	0	3	6	0	3	8	1	1	1	9	8	0	9	4	4	4	4	0	9	2	0	0
220549	21	4	3	4	14	425	3	5	5	4	5	6	M	0	6	1	0	0	0	6	6	0	2	5	6	7	8	1	9	1	9	4	4	4	1	0	9	2	52	0
220608	58	4	3	1	17	0	3	3	6	3	5	1	M	9	6	2	0	0	0	3	6	0	1	5	1	1	1	9	8	3	9	2	2	2	5	0	9	2	52	0
220656	37	4	5	3	17	0	3	3	3	14	5	1	M	9	5	1	0	0	0	3	6	0	1	5	6	7	8	1	9	6	9	2	2	2	5	0	9	2	16	0
220657	6	9	4	5	11	0	3	5	7	15	5	1	F	9	6	1	0	0	0	5	6	0	9	3	1	1	1	9	8	0	1	2	2	2	5	0	9	0	0	0
220658	5	9	4	5	11	0	3	5	7	15	5	1	M	9	6	1	0	0	0	5	6	0	9	3	6	7	8	1	9	0	1	2	2	2	5	0	9	0	0	0
220691	11	9	4	5	11	0	3	5	7	15	5	1	F	9	6	1	0	0	0	5	6	0	9	3	6	7	8	1	9	0	1	2	2	2	5	0	9	0	0	0
220719	65	6	2	1	10	0	3	3	2	12	5	1	M	9	6	1	3818	0	8	4	6	0	1	5	6	7	8	1	9	1	9	2	2	2	5	0	9	2	52	0
220740	21	9	4	5	17	0	1	5	7	15	5	1	M	9	6	1	0	0	0	6	6	0	9	1	6	7	8	1	9	5	9	2	2	2	5	2	9	2	10	0
220795	16	4	3	4	7	0	2	5	6	7	5	1	M	0	6	2	0	0	0	5	6	0	9	3	1	1	1	9	8	6	1	2	2	2	5	0	9	2	52	0
220815	49	6	3	3	13	0	3	3	6	12	5	1	F	9	6	2	0	0	0	3	6	0	3	8	1	1	1	9	8	1	9	2	2	2	5	0	9	2	52	0
220842	38	7	2	4	9	0	3	3	4	1	5	1	F	9	6	2	0	0	0	3	6	0	3	8	1	1	1	9	8	6	9	2	2	2	5	1	9	2	52	0
220850	29	4	3	6	10	0	3	3	5	10	5	1	M	9	6	2	0	0	0	3	6	0	3	8	1	1	1	9	8	6	9	2	2	2	5	0	9	2	52	0
220869	0	9	4	5	11	0	3	5	7	15	5	7	M	9	6	1	0	0	0	5	6	0	9	3	10	9	10	9	9	0	1	2	2	2	5	0	9	0	0	0
220882	41	4	3	1	13	0	3	3	5	12	5	1	M	9	6	1	0	0	250	3	6	0	1	5	6	7	8	1	9	3	9	2	2	2	5	0	9	2	52	0
220885	41	1	5	2	15	0	3	3	2	10	5	1	M	9	6	1	0	0	0	3	6	0	1	5	6	7	8	1	9	3	9	1	1	1	1	0	9	2	52	0
220893	40	9	4	5	13	0	3	1	7	15	5	1	M	9	6	1	0	0	0	6	6	0	2	5	6	7	8	1	9	6	9	2	2	2	5	0	9	2	12	0
220900	83	9	4	5	2	0	3	3	7	15	3	1	M	9	6	1	0	0	0	2	6	0	1	5	6	7	8	1	9	0	9	2	2	2	5	0	9	2	0	0
220915	1	9	4	5	11	0	3	5	7	15	5	1	F	9	6	1	0	0	0	5	6	0	9	3	6	7	8	1	9	0	1	2	2	2	5	0	9	0	0	0
220919	5	9	4	5	11	0	3	5	7	15	5	1	F	9	6	1	0	0	0	5	6	0	9	3	6	7	8	1	9	0	1	2	2	2	5	0	9	0	0	0
220932	16	9	4	5	7	0	2	5	7	15	5	10	F	9	6	1	0	0	0	5	5	1	9	3	4	3	3	0	0	0	3	2	2	2	5	0	9	2	0	0
220944	19	4	3	4	17	550	3	5	6	7	1	1	M	0	6	1	0	0	0	6	3	1	9	7	4	4	5	0	0	6	9	2	2	2	5	2	9	2	50	0
221004	23	6	3	4	17	0	1	5	6	7	5	1	M	9	6	1	0	0	0	5	6	0	9	1	6	7	8	1	9	0	9	3	3	3	1	0	9	2	0	0
221032	60	4	2	2	9	0	3	3	3	14	5	1	M	9	6	2	0	0	50	3	6	0	1	5	1	1	1	9	8	6	9	2	2	2	5	0	9	2	52	1
221050	53	2	2	2	10	0	3	3	4	10	5	1	M	9	6	1	0	0	4	3	6	0	1	5	6	7	8	1	9	3	9	2	2	2	5	0	2	1	52	0
221061	31	7	5	4	13	0	3	3	2	7	3	1	F	9	5	1	0	0	0	3	6	0	9	7	6	7	8	1	9	0	9	2	2	2	5	0	9	2	0	0
221082	39	4	5	2	2	1700	3	1	2	8	5	1	M	0	6	2	0	0	0	1	6	0	1	5	1	1	1	9	8	6	9	2	2	2	5	0	9	2	52	0
221084	42	2	2	2	17	0	3	1	4	8	5	1	M	9	6	1	0	0	0	6	6	0	9	6	6	7	8	1	9	6	9	2	2	2	5	0	9	2	52	0
221098	20	9	4	5	13	0	3	3	7	15	5	1	F	9	6	1	0	0	0	3	2	1	9	7	7	6	4	0	0	0	9	2	2	2	5	0	9	2	0	0
221104	14	9	4	5	11	0	3	5	7	15	5	1	M	9	6	1	0	0	0	5	6	0	9	3	6	7	8	1	9	0	2	2	2	2	5	0	9	0	0	0
221111	4	9	4	5	11	0	3	5	7	15	5	1	M	9	6	1	0	0	0	5	6	0	9	3	6	7	8	1	9	0	1	2	2	2	5	0	9	0	0	0
221121	70	9	4	5	13	0	3	3	7	15	5	1	F	9	6	1	0	0	0	2	6	0	3	8	6	7	8	1	9	0	9	3	2	2	5	0	9	2	0	0
221182	28	4	2	1	10	0	3	3	2	12	3	1	F	0	6	1	0	0	0	3	5	1	3	8	4	8	9	0	1	6	9	2	2	2	5	0	9	2	52	0
221209	17	9	4	5	3	0	2	5	7	15	5	1	F	9	6	3	0	0	0	5	6	0	9	3	1	1	1	9	8	0	3	4	4	4	1	0	9	2	0	0
221242	66	9	4	5	2	0	3	3	7	15	5	7	F	9	6	1	9386	0	0	2	6	0	1	5	6	7	8	1	9	0	9	4	4	2	5	0	9	2	0	0
221297	45	4	5	1	13	0	3	1	3	3	5	1	F	9	4	7	0	0	0	1	6	0	1	5	1	1	1	9	8	3	9	2	2	2	5	0	9	2	44	0
221305	23	4	1	2	17	0	3	5	2	8	5	1	M	9	6	1	0	0	0	6	6	0	9	1	6	7	8	1	9	6	9	2	2	2	5	2	9	2	39	0
221311	32	4	3	2	2	0	3	3	3	8	5	1	M	9	6	1	0	1672	0	3	5	1	1	5	4	8	9	0	0	6	9	2	2	2	5	0	9	2	50	0
221325	20	4	3	2	13	0	3	5	4	8	5	1	M	9	6	6	0	0	0	6	6	0	9	1	1	1	1	9	8	4	9	2	2	2	5	0	9	2	52	0
221328	12	9	4	5	11	0	3	5	7	15	3	1	F	9	6	1	0	0	0	5	6	0	9	3	6	7	8	1	9	0	1	2	2	2	5	0	9	0	0	0
221338	12	9	4	5	11	0	3	5	7	15	5	1	F	9	6	1	0	0	0	5	6	0	9	3	6	7	8	1	9	0	1	2	2	2	5	0	9	0	0	0
221344	84	9	4	5	9	0	3	7	7	15	5	1	F	9	6	1	0	0	0	6	6	0	2	5	6	7	8	1	9	0	9	2	2	2	5	0	9	2	0	0
221372	69	2	2	3	8	0	3	7	4	1	5	1	F	9	6	1	0	0	0	1	6	0	1	5	6	7	8	1	9	6	9	2	2	2	5	0	9	2	36	0
221383	5	9	4	5	11	0	3	5	7	15	5	1	F	9	6	1	0	0	0	5	6	0	9	3	1	1	1	9	8	0	1	2	2	2	5	0	9	0	0	0
221388	22	4	1	2	13	625	3	3	2	8	4	6	F	0	6	1	0	0	0	3	2	1	3	8	4	8	9	0	0	4	9	4	4	4	1	0	9	2	52	0
221435	6	9	4	5	11	0	3	5	7	15	3	1	M	9	6	1	0	0	0	5	6	0	9	7	1	1	1	9	8	0	3	2	2	2	5	0	9	0	0	0
221441	34	2	2	3	9	0	3	3	3	13	5	1	F	9	6	1	0	0	0	3	6	0	3	8	6	7	8	1	9	4	9	2	2	2	5	1	9	2	52	0
221453	37	4	5	1	15	0	3	1	2	3	5	1	F	9	6	5	0	2559	32000	6	6	0	2	5	1	1	1	9	8	5	9	2	2	2	5	0	9	2	52	1
221488	51	4	5	2	13	0	3	3	2	14	5	1	M	9	6	1	0	0	0	3	6	0	1	5	6	7	8	1	9	6	9	2	2	2	5	0	9	2	52	0
221498	17	9	4	5	17	0	1	5	7	15	3	1	F	9	6	3	0	0	0	5	6	0	9	3	1	1	1	9	8	0	9	2	2	2	5	0	9	2	0	0
221506	18	6	2	4	13	0	3	5	4	5	5	1	M	9	6	2	0	0	0	6	6	0	9	1	1	1	1	9	8	6	9	2	2	2	5	0	9	2	26	0
221538	59	4	5	2	13	0	3	3	2	8	5	1	M	9	6	1	0	0	0	3	6	0	1	5	6	7	8	1	9	6	9	2	2	2	5	0	9	2	52	1
221541	47	4	5	1	17	0	3	3	2	3	5	2	M	9	6	1	0	0	0	3	6	0	1	5	6	7	8	1	9	5	9	4	4	4	1	0	9	2	52	1
221568	68	4	2	4	13	0	3	3	4	1	5	1	F	1	6	1	0	0	4850	2	6	0	3	8	6	7	8	1	9	6	9	2	2	2	5	0	9	2	52	0
221590	2	9	4	5	11	0	3	5	7	15	5	1	F	9	6	1	0	0	0	5	6	0	9	3	6	7	8	1	9	0	1	2	2	2	5	0	9	0	0	0
221632	14	9	4	5	11	0	3	5	7	15	5	1	F	9	6	1	0	0	0	5	6	0	9	3	6	7	8	1	9	0	3	2	2	2	5	0	9	0	0	0
221646	27	9	4	5	9	0	3	5	7	15	3	1	F	9	6	3	0	0	0	5	6	0	1	5	1	1	1	9	8	3	9	2	2	2	5	0	9	2	24	0
221667	32	6	2	2	17	0	3	3	3	8	5	1	F	9	6	2	0	0	0	3	6	0	1	5	1	1	1	9	8	1	9	2	2	2	5	0	9	2	52	0
221726	61	9	4	5	10	0	3	3	7	15	5	10	F	9	6	1	0	0	0	3	3	1	1	5	4	8	9	0	0	0	9	4	4	4	4	0	9	2	0	0
221728	39	4	5	1	10	1200	3	5	2	3	5	1	F	0	6	5	0	0	0	6	6	0	2	5	1	1	1	9	8	0	9	2	2	2	5	0	9	2	0	0
221734	2	9	4	5	11	0	3	5	7	15	5	1	M	9	6	1	0	0	0	5	6	0	9	7	1	1	1	9	8	0	1	2	2	2	5	0	9	0	0	0
221737	83	9	4	5	6	0	3	3	7	15	5	1	M	9	6	3	0	0	0	5	6	0	1	5	1	1	1	9	8	0	9	1	1	2	5	0	9	2	0	0
221749	37	4	2	1	8	0	3	3	4	12	5	1	F	9	6	1	0	0	0	3	6	0	3	8	6	7	8	1	9	1	9	2	2	2	5	0	9	2	2	0
221771	25	4	2	3	13	0	3	6	2	1	5	1	F	9	6	1	0	0	0	6	4	1	2	5	4	8	9	0	1	6	9	2	2	2	5	2	9	2	52	0
221780	15	9	4	5	6	0	3	5	7	15	5	1	F	9	6	3	0	0	0	5	6	0	9	3	1	1	1	9	8	0	1	2	2	2	5	0	9	2	0	0
221792	1	9	4	5	11	0	3	5	7	15	5	1	F	9	6	1	0	0	0	5	6	0	9	7	6	7	8	1	9	0	3	2	2	2	5	0	9	0	0	0
221809	17	4	3	4	2	0	2	5	6	7	5	1	F	9	6	1	0	0	0	5	6	0	9	3	6	7	8	1	9	6	3	2	2	2	5	0	9	2	15	0
221854	37	7	2	6	12	0	3	3	4	10	2	1	M	0	6	2	0	0	0	3	6	0	1	5	1	1	1	9	8	6	9	1	1	1	1	0	9	2	52	0
221855	66	9	4	5	13	0	3	3	7	15	5	1	M	9	6	3	0	0	0	4	6	0	1	5	1	1	1	9	8	0	9	2	2	2	5	0	9	2	0	0
221873	55	2	2	4	2	0	3	7	4	7	3	1	F	9	6	6	0	0	0	6	6	0	2	5	1	1	1	9	8	6	9	2	2	2	5	0	9	2	52	0
221888	38	2	2	4	17	0	3	3	4	1	5	1	F	9	6	2	0	0	0	3	6	0	3	8	1	1	1	9	8	6	9	2	2	2	5	0	9	2	52	0
221892	8	9	4	5	11	0	3	5	7	15	5	1	F	9	6	1	0	0	0	5	6	0	9	3	1	1	1	9	8	0	3	2	2	2	5	0	9	0	0	0
221896	24	4	3	3	10	0	3	5	6	12	5	1	F	9	6	1	0	0	0	6	3	1	2	5	4	8	9	0	0	3	9	2	2	2	5	0	9	2	52	0
221908	15	9	4	5	6	0	3	5	7	15	5	1	M	9	6	1	0	0	0	5	6	0	9	3	6	7	8	1	9	0	1	2	2	2	5	0	9	2	0	0
221920	7	9	4	5	11	0	3	5	7	15	5	1	M	9	6	1	0	0	0	5	6	0	9	3	6	7	8	1	9	0	1	2	2	2	5	0	9	0	0	0
221941	56	4	2	3	10	0	3	3	3	1	5	1	M	9	4	1	0	0	0	3	6	0	1	5	6	7	8	1	9	1	9	1	1	2	5	2	9	2	39	0
221956	0	9	4	5	11	0	3	5	7	15	5	1	F	9	6	1	0	0	0	5	6	0	9	7	10	9	10	9	9	0	3	2	2	2	5	0	9	0	0	0
221963	5	9	4	5	11	0	3	5	7	15	3	1	M	9	6	1	0	0	0	5	6	0	9	3	6	7	8	1	9	0	1	2	2	2	5	0	9	0	0	0
221992	17	9	4	5	2	0	2	5	7	15	5	1	M	9	6	3	0	0	0	6	6	0	9	3	1	1	1	9	8	0	1	2	2	2	5	0	9	2	0	0
221995	63	9	4	5	1	0	3	3	7	15	5	1	F	9	6	1	0	0	0	4	6	0	1	5	6	7	8	1	9	0	9	2	2	2	5	0	9	2	0	0
221996	16	9	4	5	7	0	2	5	7	15	5	1	F	9	6	3	0	0	0	5	6	0	9	3	1	1	1	9	8	0	1	2	2	2	5	0	9	2	0	0
221998	23	6	3	2	13	0	3	5	4	8	5	10	M	9	6	1	0	0	0	1	6	0	1	5	6	7	8	1	9	1	9	2	2	2	5	0	9	2	52	0
221999	86	9	4	5	13	0	3	3	7	15	5	1	M	9	6	1	0	0	0	5	6	0	1	5	6	7	8	1	9	0	9	1	2	2	5	0	9	2	0	0
222054	25	4	3	1	2	0	3	1	6	12	5	1	F	9	6	1	0	0	0	6	5	1	9	1	4	5	7	0	0	6	9	2	2	2	5	2	9	2	40	0
222076	59	9	4	5	10	0	3	3	7	15	5	1	F	9	6	1	0	0	0	3	6	0	1	5	6	7	8	1	9	0	9	2	2	2	5	0	9	2	0	0
222081	68	4	2	2	1	0	3	3	4	11	5	1	M	9	6	2	10566	0	0	4	6	0	1	5	1	1	1	9	8	6	9	2	2	2	5	0	9	2	52	0
222106	41	4	3	1	13	0	3	3	6	12	5	1	F	9	6	1	0	0	0	3	6	0	3	8	6	7	8	1	9	2	9	2	2	2	5	0	9	2	12	0
222117	21	4	3	3	2	0	3	3	6	12	5	7	M	9	6	1	0	0	0	3	5	1	1	5	4	8	9	0	1	2	9	4	4	2	5	0	9	2	52	0
222153	8	9	4	5	11	0	3	5	7	15	3	1	F	9	6	1	0	0	0	5	6	0	9	3	6	7	8	1	9	0	3	2	2	2	5	0	9	0	0	0
222187	56	6	3	4	2	0	3	7	7	7	5	1	F	9	6	1	0	0	0	6	6	0	1	5	6	7	8	1	9	1	9	2	2	2	5	0	9	2	52	0
222213	64	4	1	1	13	0	3	3	1	3	5	1	M	9	6	1	0	0	0	3	6	0	1	5	6	7	8	1	9	1	9	2	2	2	5	0	9	2	40	0
222239	55	2	2	3	13	0	3	3	4	12	5	1	F	1	6	2	0	0	0	3	6	0	3	8	1	1	1	9	8	3	9	2	2	2	5	2	9	2	12	0
222260	68	9	4	5	7	0	3	7	7	15	5	1	F	9	6	3	0	0	0	6	6	0	2	5	1	1	1	9	8	0	9	2	2	2	5	0	9	2	0	0
222292	32	6	5	4	13	0	3	3	5	4	5	1	M	9	6	2	0	0	0	3	6	0	1	5	1	1	1	9	8	1	9	2	2	2	5	0	9	2	52	0
222295	21	9	4	5	13	0	2	5	7	15	3	1	M	9	6	1	0	0	0	5	6	0	9	1	6	7	8	1	9	0	9	2	2	2	5	0	9	2	0	0
222347	33	4	5	2	13	0	3	3	3	8	5	1	M	0	6	1	0	0	0	3	6	0	1	5	6	7	8	1	9	6	9	2	2	2	5	0	9	2	52	0
222461	20	9	4	5	17	0	1	5	7	15	3	1	F	9	6	3	0	0	0	6	6	0	9	1	1	1	1	9	8	3	9	1	1	1	1	0	9	2	26	0
222518	2	9	4	5	11	0	3	5	7	15	5	1	F	9	6	1	0	0	0	5	6	0	9	3	6	7	8	1	9	0	1	1	2	2	5	0	9	0	0	0
222521	16	9	4	5	1	0	2	5	7	15	5	1	M	9	6	1	0	0	0	5	6	0	9	3	6	7	8	1	9	0	1	2	2	2	5	0	9	2	0	0
222537	29	4	2	1	17	0	3	1	3	10	5	1	F	9	6	1	0	0	50	1	6	0	1	5	6	7	8	1	9	6	9	2	2	2	5	0	9	2	52	0
222573	60	9	4	5	5	0	3	3	7	15	5	1	F	9	6	1	0	0	0	3	6	0	3	8	6	7	8	1	9	0	9	2	2	2	5	0	9	2	0	0
222656	10	9	4	5	11	0	3	5	7	15	5	1	F	9	6	1	0	0	0	5	4	1	9	3	7	3	3	0	1	0	2	2	2	2	5	0	9	0	0	0
222672	9	9	4	5	11	0	3	5	7	15	5	1	F	9	6	1	0	0	0	5	6	0	9	3	1	1	1	9	8	0	1	2	2	2	5	0	9	0	0	0
222687	26	4	1	6	17	465	3	3	1	13	5	1	M	0	6	2	0	0	0	3	6	0	1	5	1	1	1	9	8	1	9	2	2	2	5	2	9	2	52	0
222699	33	4	3	2	1	0	3	3	6	8	5	1	M	9	6	2	0	0	0	3	6	0	1	5	1	1	1	9	8	3	9	2	2	2	5	0	9	2	49	0
222701	9	9	4	5	11	0	3	5	7	15	4	6	F	9	6	1	0	0	0	5	5	1	9	3	8	6	7	0	0	0	1	2	2	2	5	0	9	0	0	0
222711	28	5	2	1	15	0	3	5	2	12	5	9	F	9	6	1	0	0	32	6	6	0	9	1	6	7	8	1	9	2	9	2	2	2	5	0	9	2	52	1
222712	62	2	2	4	9	0	3	3	2	1	5	1	F	9	6	1	0	0	0	3	6	0	3	8	6	7	8	1	9	6	9	2	2	2	5	0	9	2	52	0
222717	77	9	4	5	13	0	3	7	7	15	3	1	F	9	6	3	0	0	0	5	6	0	9	7	1	1	1	9	8	0	9	2	2	2	5	0	9	2	0	0
222729	63	9	4	5	17	0	3	3	7	15	5	1	F	9	6	3	0	0	0	3	6	0	3	8	1	1	1	9	8	0	9	2	2	2	5	0	9	2	0	0
222743	12	9	4	5	11	0	3	5	7	15	3	1	F	9	6	1	0	0	0	5	6	0	9	3	1	1	1	9	8	0	1	3	3	2	5	0	9	0	0	0
222759	32	4	3	2	13	0	3	3	4	8	5	6	M	9	6	2	0	0	0	3	6	0	1	5	1	1	1	9	8	4	9	4	4	4	1	0	9	2	52	0
222763	49	4	2	1	17	0	3	3	3	3	5	1	M	9	6	2	0	0	0	3	6	0	1	5	1	1	1	9	8	6	9	2	2	2	5	0	9	2	52	0
222770	28	5	5	1	10	0	3	5	2	3	5	1	M	9	6	2	0	0	0	6	6	0	2	5	1	1	1	9	8	2	9	2	2	2	5	0	9	2	52	0
222782	11	9	4	5	11	0	3	5	7	15	5	1	M	9	6	1	0	0	0	5	6	0	9	3	1	1	1	9	8	0	1	2	2	2	5	0	9	0	0	0
